target_weekly,target_monthly,target_yearly
71.47059,48.31915,15.276776
13.684015,24.309092,10.79518
59.85294,50.46,58.68421
26.714285,9.8239155,38.714287
37.68067,75.16,34.842857
68.947365,26.912066,24.09804
85.82758,58.97826,45.363636
30.826393,22.843231,10.363636
98.210526,60.652172,37.761192
76.65741,135.02942,18.973314
32.717392,38.558823,18.415966
75.16,38.29448,19.240065
27.262196,27.918264,19.94
39.20861,13.916221,33.130436
51.763638,58.588234,39.666668
75.402985,69.74074,15.842592
88.27778,20.080055,28.081633
114.31579,9.714286,45.64
129.06667,44.861313,16.164635
89.210526,18.673126,28.085106
135.02942,48.8,40.473682
24.309092,83.947365,22.546358
50.46,23.40884,39.45652
9.8239155,42.63158,29.218979
26.912066,49.323185,33.235294
58.97826,40.65025,21.618181
22.843231,67.7,18.309525
48.31915,50.260868,37.473682
13.916221,59.901817,14.443038
30.443037,43.97959,30.539474
59.0,32.754704,16.794117
50.739132,36.977825,41.24436
8.182266,30.443037,15.427273
41.99225,59.0,10.344828
107.965515,83.38095,87.809525
17.62585,41.99225,38.64706
55.891304,17.467154,28.09489
41.4,34.422077,26.869566
64.48276,67.36232,36.190823
72.87594,63.105263,34.68421
15.312155,44.204082,21.993977
43.28358,8.182266,9.0
51.454544,47.30612,49.0
29.75,77.03333,8.108167
56.142857,72.67742,111.463036
15.669261,26.21409,16.729185
3.0418875,56.238094,52.988846
12.674699,67.95652,63.089127
82.52225,23.621622,59.617645
51.7,69.770836,88.50281
12.93142,14.584,34.068966
66.10345,39.20861,52.386555
83.38095,27.262196,27.586206
30.50739,30.826393,20.727272
17.467154,32.717392,43.869564
34.422077,98.210526,13.891498
67.36232,18.106352,24.147058
63.105263,49.846153,48.173912
44.204082,13.779494,26.838346
9.847774,71.47059,57.357143
14.584,66.97143,24.366667
77.03333,41.509434,12.180272
47.30612,26.634588,52.89706
26.21409,18.960659,35.80263
56.238094,76.65741,23.135218
67.95652,13.684015,16.981817
23.621622,59.85294,29.555555
69.770836,26.714285,73.80777
82.75,37.68067,55.48182
86.71429,68.947365,67.42857
79.37778,85.82758,44.94119
72.67742,102.663635,34.149357
55.909092,95.29032,10.866667
24.00482,61.173912,8.831483
90.2,21.217392,21.994474
72.71429,51.636364,28.416357
21.20324,34.3,14.588235
81.31633,83.96429,16.144737
28.69991,36.634453,26.408998
50.382355,56.811596,37.47959
49.438423,106.847824,19.137932
79.10345,71.61565,15.18237
40.36842,30.095745,23.892271
31.729225,72.78261,14.542857
36.741936,99.679245,13.8
32.76247,26.538462,37.157894
39.645832,14.8,13.523809
27.976654,70.434784,39.984615
30.071428,21.663061,29.48276
82.73874,14.088608,15.0
72.78261,57.198067,22.0
76.081635,15.0360365,17.770908
21.531282,24.132,38.828
21.217392,23.633333,24.263159
51.636364,4.691941,34.642937
34.3,67.5,24.043478
83.96429,75.36,30.681818
36.634453,92.03061,30.596775
21.663061,46.266666,26.652174
106.847824,45.880596,46.482758
71.61565,42.30851,14.666667
30.095745,16.29635,8.521949
99.679245,56.789474,27.107143
26.538462,57.040817,18.777311
14.8,47.32353,21.5
56.811596,44.45652,21.477612
24.132,110.91051,28.867647
13.9070635,15.79518,23.419945
56.517242,55.77778,20.691177
67.00775,68.32353,25.32353
61.173912,54.481922,22.448277
28.862482,13.9070635,21.127274
31.022509,76.081635,10.83871
18.673126,51.842106,27.12245
48.8,31.022509,27.98804
83.947365,54.419353,2.097387
23.40884,76.190475,36.190475
42.63158,84.37778,11.666667
38.29448,43.357143,5.7909966
49.323185,40.58621,40.02174
67.7,49.18182,19.631691
50.260868,90.06329,9.816326
59.901817,36.009148,31.494164
43.97959,88.66,19.619047
27.918264,17.723707,8.1
32.754704,13.454545,18.615385
38.558823,43.714287,10.642858
60.652172,54.285713,31.530613
80.64706,64.2351,16.433962
51.842106,56.517242,15.146617
44.861313,28.862482,4.640439
9.714286,21.531282,7.1083746
40.65025,46.448277,17.683147
69.74074,39.645832,14.929743
20.080055,50.382355,38.451614
76.190475,82.73874,16.64
84.37778,27.976654,12.172004
43.357143,55.909092,20.533333
40.58621,24.00482,56.577778
46.448277,90.2,30.35468
49.18182,72.71429,13.012987
90.06329,21.20324,4.2597685
36.009148,81.31633,42.294117
54.419353,67.00775,21.2649
17.723707,30.071428,58.310345
13.454545,49.438423,34.282608
43.714287,79.10345,41.937984
54.285713,40.36842,14.752
64.2351,31.729225,15.010436
36.977825,36.741936,5.4834256
58.588234,32.76247,36.263157
88.66,28.69991,16.774193
59.20909,143.89655,6.3255816
7.9868817,125.79916,6.617647
66.70968,143.36842,5.18
12.372991,109.68,5.8289475
7.587886,61.9702,5.96
37.57143,98.565216,4.3076925
35.37931,120.47369,4.976124
85.67647,94.46296,6.37931
25.51499,101.32353,7.3055553
53.390335,10.857142,18.483871
67.13043,48.842106,7.2291665
14.507389,32.407894,41.263157
36.725563,62.344826,34.809525
56.388,54.62069,9.523809
54.957447,47.206898,2.3762057
57.42857,73.69241,7.6222224
49.8,69.338234,2.564935
50.324074,75.18446,3.1006098
22.342981,127.5,5.7173915
81.23077,48.22078,20.931034
14.778182,24.934679,1.8916256
61.9702,132.92857,14.347826
94.46296,127.46646,6.096774
143.36842,113.041,23.804348
125.79916,90.43038,4.5320196
120.47369,129.36765,1.5361794
101.32353,97.1875,7.321429
75.18446,27.961824,3.9620254
48.842106,108.447365,28.367647
32.407894,42.871384,10.086957
10.857142,77.45378,2.3
62.344826,124.022224,14.238806
54.62069,60.064934,3.2609394
47.206898,123.10714,3.8978102
73.69241,119.0,21.050724
69.338234,101.166664,2.6020408
48.22078,108.2623,7.263158
31.333334,85.89655,2.33253
42.85685,71.545456,5.5680933
20.265306,31.333334,9.310345
15.0360365,62.541668,23.310345
62.68217,42.85685,31.758621
46.266666,85.19786,38.60671
45.880596,62.68217,5.8756084
42.30851,9.090909,17.166666
16.29635,67.34192,13.0
57.198067,63.996952,35.591835
56.789474,38.62857,9.037974
57.040817,30.399817,35.734043
92.03061,20.265306,17.869566
47.32353,94.333336,19.782608
110.91051,25.324503,3.8028502
15.79518,62.736843,15.396227
55.77778,47.934414,12.810811
85.19786,14.778182,1.4019088
68.32353,114.91629,14.181818
14.088608,15.020409,54.19133
70.434784,35.80939,18.241379
44.45652,106.27586,11.977492
75.36,81.23077,18.4
95.29032,28.943396,22.03876
4.691941,57.42857,16.5
9.090909,22.342981,4.056604
67.34192,59.20909,4.8095236
63.996952,12.372991,4.350993
38.62857,37.57143,40.992218
30.399817,7.587886,20.154589
67.5,49.8,28.307692
106.27586,66.70968,7.028632
25.324503,7.9868817,28.833334
94.333336,85.67647,15.608696
47.934414,25.51499,29.52381
62.541668,50.324074,29.83779
114.91629,67.13043,21.635689
15.020409,14.507389,13.779562
35.80939,53.390335,21.104166
28.943396,36.725563,20.052631
54.481922,56.388,8.487952
23.633333,54.957447,8.979591
62.736843,35.37931,4.5454545
91.50944,23.738739,14.387755
70.86487,48.42105,4.285714
65.09524,33.086956,11.6470585
81.548386,44.53783,5.357143
136.75862,21.763546,1.7
40.438423,10.9274,1.9105059
108.652176,69.51613,12.896552
99.67647,111.80769,1.2673796
52.3,83.68012,17.617022
56.392727,118.83673,1.9005525
121.09775,116.4,1.4473925
99.77273,44.238556,6.2777777
66.56781,79.5,1.6922301
142.66667,181.75876,6.5
32.101414,69.83673,1.8911564
108.14251,59.310345,5.0
74.95385,5.9809976,2.418182
121.655174,23.76087,3.0344827
44.238556,45.432,8.068966
67.20677,22.032259,3.0
54.424747,39.636364,5.119403
33.086956,58.857143,4.04
44.53783,56.66,1.8051949
21.763546,29.0,2.082317
10.9274,37.328747,2.004
69.51613,19.314917,3.868217
5.9809976,57.434784,1.3890675
83.68012,74.71429,6.977778
118.83673,36.179104,3.4177215
116.4,22.042856,5.5625
79.5,23.65306,3.3747323
181.75876,99.42308,2.5384614
69.83673,17.818182,3.5238094
111.80769,65.319145,4.6764708
39.636364,68.68217,6.354839
152.63158,17.584906,5.387755
126.30851,15.428572,1.8940184
130.82945,87.98522,1.3054187
106.730064,152.63158,3.3018868
79.95918,126.30851,2.8344371
98.565216,114.14286,38.0
97.1875,79.95918,3.5918005
27.961824,74.98684,6.3714285
108.447365,132.71428,8.979591
42.871384,111.77612,22.81579
77.45378,97.17391,2.176
124.022224,122.338234,7.7959185
60.064934,84.03333,2.3636363
119.0,56.405205,5.9130435
101.166664,77.91502,1.2336398
108.2623,143.1,7.3333335
85.89655,57.47918,9.071428
24.934679,68.823204,5.4594593
71.545456,46.329926,12.727273
127.5,104.46,3.5710015
143.89655,133.04347,7.6744733
109.68,142.57698,3.1442416
74.98684,67.20677,3.1086957
129.36765,106.730064,2.0283623
90.43038,54.424747,2.7716599
123.10714,114.521736,33.755318
127.46646,32.101414,27.102041
113.041,99.67647,5.866667
111.77612,121.655174,2.2368422
97.17391,108.14251,0.87385434
122.338234,91.50944,6.8727274
84.03333,70.86487,3.6436365
114.521736,65.09524,2.3535912
56.405205,81.548386,6.642857
77.91502,136.75862,1.2102138
143.1,40.438423,9.172728
132.71428,130.82945,4.819328
68.823204,74.95385,15.0
46.329926,52.3,6.541353
104.46,56.392727,5.465739
133.04347,121.09775,6.4411764
142.57698,99.77273,2.636226
114.14286,66.56781,6.133829
132.92857,142.66667,8.366667
57.47918,108.652176,4.0147057
67.42857,24.09804,1.6484623
87.809525,27.586206,13.066667
9.0,15.427273,22.391304
44.94119,45.363636,5.1904764
57.357143,15.276776,0.91076255
20.727272,10.363636,3.3947368
38.64706,10.344828,1.7734807
52.386555,33.130436,1.769442
28.09489,43.869564,7.6041665
21.993977,26.838346,33.236843
36.190823,24.147058,21.890978
34.68421,48.173912,1.3152709
49.0,52.89706,3.0
34.068966,24.366667,14.597015
8.108167,12.180272,51.842106
111.463036,34.149357,5.3638473
16.729185,35.80263,0.51425177
26.869566,13.891498,2.7164633
55.48182,34.842857,9.648648
52.988846,23.135218,47.095238
29.555555,58.68421,24.469387
15.276776,37.473682,3.8058393
33.130436,14.443038,3.92
15.427273,30.539474,30.127659
27.586206,19.94,5.435484
10.344828,16.794117,25.166666
43.869564,18.415966,16.304348
13.891498,37.761192,1.8400598
24.147058,42.03448,2.2008097
48.173912,8.840149,4.0397353
26.838346,29.234234,2.5696507
52.89706,40.67647,20.47619
24.366667,4.779881,20.847826
12.180272,18.52174,13.585714
34.149357,41.3,4.6
35.80263,14.292434,26.586206
23.135218,18.973314,24.578947
16.981817,10.79518,1.8884759
73.80777,38.714287,27.161764
63.089127,16.981817,34.044445
48.42105,55.63158,3.32
88.50281,73.80777,6.3487396
74.71429,59.617645,5.6285715
36.179104,88.50281,5.718045
22.042856,24.274834,7.3913045
45.432,51.824074,1.9587045
23.65306,56.57143,1.2230483
99.42308,30.18,11.065217
65.319145,45.291668,6.285714
57.434784,63.089127,16.095238
68.68217,24.566668,3.4234235
15.428572,31.342106,2.3766422
22.032259,19.241158,0.7009544
87.98522,37.377777,1.6850541
23.76087,48.467533,5.2413793
59.310345,22.166666,4.6666665
23.738739,57.03448,6.285714
59.617645,29.555555,17.852942
17.584906,10.648993,4.304348
19.314917,52.988846,6.8965516
17.818182,77.95122,4.33871
29.0,111.463036,11.006135
24.274834,55.48182,15.734178
37.328747,16.729185,12.842105
51.824074,67.42857,2.0192926
56.57143,44.94119,32.86207
30.18,20.727272,16.263159
77.95122,57.357143,5.2727275
24.566668,9.0,0.598702
10.648993,87.809525,1.4020927
31.342106,38.64706,8.631579
45.291668,52.386555,5.416862
37.377777,26.869566,1.4204819
48.467533,36.190823,0.29216152
22.166666,34.68421,4.546296
57.03448,21.993977,8.842996
55.63158,49.0,2.090909
58.857143,34.068966,8.184211
56.66,8.108167,3.4466293
19.241158,28.09489,4.4333334
14.929743,13.523809,3.6124032
2.097387,21.2649,4.519671
38.451614,37.47959,32.933334
7.1083746,38.828,13.264151
4.640439,21.127274,3.9304636
27.12245,15.146617,10.619047
27.98804,10.83871,3.9583333
36.190475,16.64,3.9117646
8.1,58.310345,35.789474
5.7909966,20.533333,11.850746
40.02174,56.577778,4.181818
17.683147,30.35468,6.777518
19.631691,13.012987,3.747212
9.816326,4.2597685,32.333332
31.494164,42.294117,1.7295547
19.619047,16.774193,3.826087
36.263157,37.157894,2.332
11.666667,12.172004,1.1674584
5.4834256,13.8,6.6734695
38.828,28.867647,1.2167487
14.752,23.892271,1.1341463
18.615385,34.282608,8.102041
21.127274,23.419945,4.182266
15.146617,20.691177,1.3528702
10.83871,17.770908,4.821429
21.2649,25.32353,3.1
16.64,15.0,7.095238
12.172004,39.984615,3.5789473
20.533333,10.866667,2.0331492
56.577778,8.831483,3.319066
30.35468,21.994474,1.3879231
13.012987,28.416357,15.666667
4.2597685,14.588235,2.42
42.294117,16.144737,7.449546
16.774193,26.408998,19.0
58.310345,29.48276,1.5441177
34.282608,19.137932,24.5
41.937984,15.18237,20.344828
15.010436,14.542857,3.2700965
10.642858,41.937984,11.133333
31.530613,14.752,1.2833965
16.433962,15.010436,1.8204819
37.761192,31.530613,4.029412
42.03448,16.433962,7.173302
8.840149,41.24436,20.0
29.234234,39.666668,33.36842
40.67647,15.842592,4.978261
4.779881,28.081633,2.0040998
18.52174,45.64,3.8078818
18.415966,10.642858,2.174571
41.3,16.164635,1.1319344
18.973314,40.473682,2.1771085
10.79518,22.546358,6.7058825
58.68421,39.45652,27.198067
38.714287,29.218979,6.928571
34.842857,19.240065,9.281818
24.09804,33.235294,2.0
45.363636,21.618181,6.173913
14.292434,28.085106,18.285715
16.794117,18.615385,30.709677
10.363636,18.309525,2.552529
30.539474,19.619047,2.909091
41.24436,5.4834256,30.368422
39.666668,36.263157,6.37931
15.842592,14.929743,2.828877
28.081633,38.451614,30.48276
45.64,7.1083746,16.68
19.94,8.1,6.943396
28.085106,27.12245,6.148148
40.473682,27.98804,20.2
16.164635,4.640439,1.6292335
39.45652,36.190475,9.103448
29.218979,11.666667,12.809524
19.240065,5.7909966,11.711657
33.235294,40.02174,2.2012987
21.618181,17.683147,3.5014045
18.309525,19.631691,2.44
37.473682,9.816326,5.4353743
14.443038,31.494164,5.612403
22.546358,2.097387,9.265306
28.307692,2.564935,24.612904
18.4,20.931034,6.4415584
17.869566,9.310345,19.088236
38.60671,1.4019088,54.551723
5.8756084,31.758621,3.2589204
17.166666,4.056604,8.0
13.0,4.8095236,42.081635
23.310345,29.83779,92.69231
9.037974,40.992218,40.24138
35.734043,20.154589,9.033537
19.782608,15.608696,28.669165
11.977492,7.028632,11.144694
3.8028502,28.833334,22.746836
15.396227,4.5454545,38.516808
12.810811,29.52381,55.081966
16.5,7.6222224,26.316326
35.591835,4.350993,36.934784
8.979591,2.3762057,73.1264
7.028632,5.18,5.2349396
20.052631,34.809525,54.58621
14.181818,21.635689,28.145834
9.310345,2.33253,14.764706
1.4019088,1.8916256,31.8
31.758621,5.5680933,34.24
4.056604,5.7173915,9.805069
4.8095236,6.3255816,46.760868
4.350993,5.8289475,13.8026905
40.992218,4.3076925,22.727272
20.154589,5.96,72.20968
15.608696,6.37931,48.57895
28.833334,6.617647,33.57488
4.5454545,4.976124,20.869566
29.52381,7.3055553,10.935766
29.83779,3.1006098,4.720648
21.635689,7.2291665,56.673912
13.779562,41.263157,7.5454545
21.104166,18.483871,63.546013
8.487952,9.523809,27.12656
54.19133,13.779562,39.77778
20.931034,7.263158,10.344097
22.03876,20.052631,21.619047
39.984615,18.241379,5.0504203
10.866667,22.03876,6.021739
8.831483,22.448277,37.12766
21.994474,24.263159,22.68045
28.416357,34.642937,3.2597404
14.588235,24.043478,5.6181297
16.144737,30.681818,20.265306
26.408998,30.596775,6.076923
29.48276,26.652174,7.2777777
19.137932,46.482758,6.6936936
15.18237,14.666667,4.3818183
23.892271,8.521949,17.657894
14.542857,22.0,24.571428
13.8,27.107143,12.470589
37.157894,18.777311,8.090909
13.523809,21.5,2.3662183
37.47959,21.477612,2.2717109
15.0,54.19133,2.8531282
25.32353,14.181818,12.13924
18.241379,21.104166,14.27907
20.691177,12.810811,26.761906
17.770908,23.310345,5.177419
22.448277,8.487952,45.787037
24.263159,8.979591,51.18868
34.642937,16.5,41.344826
24.043478,28.307692,8.9
30.596775,17.869566,21.263285
26.652174,38.60671,33.58621
46.482758,5.8756084,17.382353
30.681818,18.4,4.5036497
8.521949,13.0,26.195652
22.0,35.591835,14.891304
27.107143,9.037974,6.554192
23.419945,15.396227,25.826086
18.777311,35.734043,3.960674
21.5,19.782608,18.5
21.477612,11.977492,26.526316
28.867647,3.8028502,23.965517
14.666667,17.166666,8.741936
22.81579,2.2368422,7.0816326
8.979591,4.819328,5.2285714
2.7716599,5.119403,3.0760343
3.5918005,2.8344371,1.4988123
2.0283623,3.3018868,3.7662337
2.176,0.87385434,3.6576576
6.3714285,3.1086957,3.064
7.7959185,6.8727274,2.0313556
3.5710015,5.465739,3.2258065
33.755318,2.3535912,3.6536965
5.9130435,6.642857,3.0596027
1.2336398,1.2102138,5.562061
7.3333335,9.172728,3.0
9.071428,4.0147057,4.0416665
5.4594593,15.0,7.0526314
12.727273,6.541353,1.8891293
5.866667,1.2673796,2.2941177
2.3636363,3.6436365,5.5306125
27.102041,1.8911564,6.2
9.172728,1.9105059,5.3448277
6.133829,1.6922301,3.9347825
7.6744733,6.4411764,4.888889
2.8344371,1.8940184,3.3353784
3.1086957,3.0,4.06
4.819328,1.3054187,3.4545455
2.2368422,3.0344827,5.244898
0.87385434,5.0,3.7205882
6.8727274,14.387755,5.152174
3.6436365,4.285714,6.7340426
2.3535912,11.6470585,2.0911982
6.642857,5.357143,4.3550725
1.2102138,1.7,4.464286
4.0147057,12.896552,7.792453
15.0,2.418182,2.5913289
6.541353,17.617022,3.0747385
5.465739,1.9005525,5.105263
6.4411764,1.4473925,4.8095236
2.636226,6.2777777,5.041353
8.366667,6.5,5.3255816
3.3018868,5.387755,3.7631578
3.1442416,2.636226,7.1
14.347826,8.366667,4.935484
4.3076925,38.0,22.044117
5.96,14.347826,63.57143
6.37931,6.096774,48.642857
5.18,23.804348,26.71192
6.617647,4.5320196,3.121547
4.976124,1.5361794,29.949091
3.1006098,3.9620254,62.71921
5.8289475,3.1442416,1.5714285
7.2291665,28.367647,3.8453932
18.483871,2.3,54.618183
34.809525,14.238806,4.1
9.523809,3.2609394,55.82101
2.3762057,3.8978102,5.772
7.6222224,21.050724,44.5
2.564935,2.6020408,47.648937
38.0,6.133829,5.6538463
41.263157,10.086957,54.82143
6.3255816,7.6744733,36.869564
7.3055553,7.321429,62.469387
5.5680933,12.727273,32.526318
5.7173915,3.5710015,86.21429
23.804348,5.866667,6.428571
4.5320196,2.7716599,4.457245
1.5361794,2.0283623,4.055165
7.321429,3.5918005,39.74627
3.9620254,6.3714285,35.9
28.367647,8.979591,9.156134
10.086957,22.81579,30.31579
2.3,2.176,4.8992577
6.096774,27.102041,4.7352943
3.2609394,2.3636363,29.264706
3.8978102,33.755318,30.736841
21.050724,5.9130435,28.405405
2.6020408,1.2336398,43.05263
7.263158,7.3333335,14.962264
2.33253,9.071428,36.07895
1.8916256,5.4594593,17.812925
14.238806,7.7959185,21.966667
11.006135,5.3638473,8.966666
12.842105,0.51425177,15.714286
6.8965516,47.095238,12.712561
16.095238,34.044445,16.473684
5.6285715,17.852942,2.141341
5.718045,6.3487396,5.9130435
7.3913045,15.734178,3.4978101
1.9587045,2.0192926,3.525506
3.4234235,0.598702,4.4545455
11.065217,16.263159,5.2959185
4.33871,5.2727275,7.0
6.285714,5.416862,4.7239265
4.304348,1.4020927,5.432836
2.3766422,8.631579,6.172414
0.7009544,4.4333334,3.9536543
1.6850541,1.4204819,3.5142858
1.2230483,32.86207,11.631579
3.4466293,51.842106,9.645162
5.2413793,0.29216152,1.6906435
2.090909,3.0,8.448979
34.044445,1.8884759,3.2482939
17.852942,24.469387,13.526316
6.3487396,27.161764,5.3809524
15.734178,9.648648,5.1860466
2.0192926,1.6484623,20.241379
32.86207,5.1904764,3.7815125
16.263159,3.3947368,5.6168833
5.2727275,0.91076255,6.12
5.416862,1.769442,15.630435
0.598702,22.391304,4.4592695
1.4020927,13.066667,2.9481928
8.631579,1.7734807,10.631579
4.4333334,7.6041665,5.6086955
1.4204819,2.7164633,3.9396198
0.29216152,21.890978,5.117117
4.546296,1.3152709,2.832586
8.842996,33.236843,4.093985
8.184211,14.597015,5.4545455
4.6666665,4.546296,3.610909
47.095238,24.578947,7.264151
3.32,2.090909,3.7434945
14.387755,6.285714,2.413793
4.285714,3.32,2.264706
11.6470585,4.04,4.172414
5.357143,1.8051949,2.0698795
1.7,2.082317,5.448276
1.9105059,2.004,4.655899
12.896552,3.868217,3.2541437
2.418182,1.3890675,6.428571
17.617022,6.977778,3.5721924
1.9005525,3.4177215,3.1309092
1.4473925,5.5625,3.5
6.2777777,8.068966,5.8965516
1.6922301,3.3747323,2.2772186
6.5,2.5384614,2.3157895
1.8911564,3.5238094,2.522388
1.2673796,4.6764708,2.9782608
5.119403,6.354839,3.4666667
5.0,4.6666665,3.1
3.0344827,5.2413793,6.5111113
6.285714,8.842996,3.2
